"subject_id","group","wave","fcOrder","item","forecast","form","resolution_31May2024","unit","diff","diff_standardized","diff_standardized_to_reg"
"gAL0DiMvJc0jSvoR8Baq","reg",6,"fcCB","G1948",2800000,"A",2126085,"count",673915,0.279743548292077,NA
"2QJZGGcIQF8A5FhBmyuz","reg",6,"fcAE","G1920",1.124e+09,"D",550347492,"USD",573652508,1.20333756420989,NA
"2QJZGGcIQF8A5FhBmyuz","reg",6,"fcAE","G2006",40.4,"D",38.6,"percent",1.8,-0.150178711210398,NA
"3Wk3c1HGlTGUJ1UbAUNw","reg",6,"fcBA","G2404",2.2,"E",2.1,"percent",0.1,-0.677650650962648,NA
"QHpIC6N6d6A9qQCwV2nr","reg",6,"fcDC","C1039",13,"B",4.23,"percent",8.77,0.32195546588873,NA
"QHpIC6N6d6A9qQCwV2nr","reg",6,"fcDC","G2063",10300,"B",8986,"count",1314,-0.769056412568056,NA
"5lwLca1YoqMii4EVdusQ","reg",6,"fcDC","C1039",5.45,"B",4.23,"percent",1.22,-0.648889624548936,NA
"5lwLca1YoqMii4EVdusQ","reg",6,"fcDC","G2063",7371,"B",8986,"count",1615,-0.618328426228425,NA
"5gecmmusYQrR99UT4asY","reg",6,"fcBA","G2404",225,"E",2.1,"percent",222.9,5,NA
"sVuAubUTodW3ARhRN1ZZ","reg",6,"fcAE","G1920",7.72e+08,"D",550347492,"USD",221652508,-0.53592041824313,NA
"sVuAubUTodW3ARhRN1ZZ","reg",6,"fcAE","G2006",37.5,"D",38.6,"percent",1.1,-0.42499096341635,NA
"JrN194r0y34cNefXSrUy","reg",6,"fcED","C47",150,"C",104,"count",46,0.591022874504818,NA
"JrN194r0y34cNefXSrUy","reg",6,"fcED","M7949",12.3,"C",12.116,"million km2",0.184000000000001,-0.613038835090886,NA
"GF9IyDN8pbWvTMVTucHY","reg",6,"fcCB","G1472",2.6,"A",2.6,"percent",0,-1.16220075569776,NA
"GF9IyDN8pbWvTMVTucHY","reg",6,"fcCB","G1948",2650000,"A",2126085,"count",523915,-0.182334606419603,NA
"tKTrELf8YVSKMU6GH0tn","reg",6,"fcED","C47",170,"C",104,"count",66,1.3144862154584,NA
"tKTrELf8YVSKMU6GH0tn","reg",6,"fcED","M7949",13.5,"C",12.116,"million km2",1.384,0.455864125555047,NA
"SvGbcZdLIcMlcSVZv8wA","reg",6,"fcDC","C1039",10,"B",4.23,"percent",5.77,-0.0638107952123291,NA
"SvGbcZdLIcMlcSVZv8wA","reg",6,"fcDC","G2063",13500,"B",8986,"count",4514,0.833367362471207,NA
"NxDOJ5WGiu7vMzc0jfg5","reg",6,"fcAE","G1920",1.1e+09,"D",550347492,"USD",549652508,1.08475179267901,NA
"NxDOJ5WGiu7vMzc0jfg5","reg",6,"fcAE","G2006",37,"D",38.6,"percent",1.6,-0.228696497554954,NA
"qy5e2BKyVAdHLE9Ft3KP","reg",6,"fcED","C47",90,"C",104,"count",14,-0.566518471020906,NA
"qy5e2BKyVAdHLE9Ft3KP","reg",6,"fcED","M7949",13.5,"C",12.116,"million km2",1.384,0.455864125555047,NA
"Dww6f9XWMbmfz4VOw6gr","reg",6,"fcED","C47",73,"C",104,"count",31,0.0484253687896347,NA
"Dww6f9XWMbmfz4VOw6gr","reg",6,"fcED","M7949",11.8,"C",12.116,"million km2",0.315999999999999,-0.495459509419835,NA
"gYQyYFdGcutMxasXnyBC","reg",6,"fcDC","C1039",5,"B",4.23,"percent",0.77,-0.706754563714095,NA
"gYQyYFdGcutMxasXnyBC","reg",6,"fcDC","G2063",4700,"B",8986,"count",4286,0.71919466849966,NA
"9kNKLFrAZTGO8pUedvTM","reg",6,"fcBA","G2404",5.5,"E",2.1,"percent",3.4,1.94988648725708,NA
"Nyrg5OD09K6qxEUfEKew","sup",6,"fcCB","G1472",2.61,"A",2.6,"percent",0.00999999999999979,-0.936939759088645,-1.11841825922618
"Nyrg5OD09K6qxEUfEKew","sup",6,"fcCB","G1948",2252086,"A",2126085,"count",126001,-0.779260191036755,-1.40811705211256
"MyHTs9661HDppd5Y8FQp","reg",6,"fcCB","G1472",2.5,"A",2.6,"percent",0.1,-0.724375790981872,NA
"MyHTs9661HDppd5Y8FQp","reg",6,"fcCB","G1948",2450000,"A",2126085,"count",323915,-0.798438812701842,NA
"G6LvMujrQyj0EAuVo6Uq","reg",6,"fcCB","G1472",2.2,"A",2.6,"percent",0.4,0.589099103165806,NA
"G6LvMujrQyj0EAuVo6Uq","reg",6,"fcCB","G1948",2300000,"A",2126085,"count",173915,-1.26051696741352,NA
"SBm8jd39CUAJxlDEl20U","reg",6,"fcAE","G1920",7.9e+08,"D",550347492,"USD",239652508,-0.446981089594964,NA
"SBm8jd39CUAJxlDEl20U","reg",6,"fcAE","G2006",38,"D",38.6,"percent",0.600000000000001,-0.621285429277745,NA
"f9ZLg4zeFKFULIdbmykj","reg",6,"fcCB","G1472",3.2,"A",2.6,"percent",0.6,1.46474903259759,NA
"f9ZLg4zeFKFULIdbmykj","reg",6,"fcCB","G1948",2800000,"A",2126085,"count",673915,0.279743548292077,NA
"EVcWTJe85xOBSqi4fxyc","reg",6,"fcAE","G1920",2e+08,"D",550347492,"USD",350347492,0.0999709971650075,NA
"EVcWTJe85xOBSqi4fxyc","reg",6,"fcAE","G2006",54,"D",38.6,"percent",15.4,5,NA
"s6A4NFLyuIDqruJuewm6","reg",6,"fcAE","G1920",60,"D",550347492,"USD",550347432,1.08818546345798,NA
"s6A4NFLyuIDqruJuewm6","reg",6,"fcAE","G2006",49,"D",38.6,"percent",10.4,3.2260861016056,NA
"7dG3V43eUrUZJTJAXX9i","reg",6,"fcBA","G2404",84,"E",2.1,"percent",81.9,5,NA
"cCG6mnVTKeFUPwzMeFC3","reg",6,"fcAE","G1920",8.5e+08,"D",550347492,"USD",299652508,-0.150516660767743,NA
"cCG6mnVTKeFUPwzMeFC3","reg",6,"fcAE","G2006",39,"D",38.6,"percent",0.399999999999999,-0.699803215622304,NA
"h4BsMeQIsxfUoLOaxX2M","reg",6,"fcBA","G2404",3.2,"E",2.1,"percent",1.1,0.118572724255452,NA
"zbI7AUMspFhHJsUyyaY2","reg",6,"fcBA","G2404",2.5,"E",2.1,"percent",0.4,-0.438783638397218,NA
"ct6awrymUS8RgzTgYjKx","reg",6,"fcBA","G2404",3.5,"E",2.1,"percent",1.4,0.357439736820882,NA
"8dX02y5z5mEo9iHwyVVo","reg",6,"fcDC","C1039",29,"B",4.23,"percent",24.77,2.37937552509438,NA
"8dX02y5z5mEo9iHwyVVo","reg",6,"fcDC","G2063",19000,"B",8986,"count",10014,3.58753322581994,NA
"WI3KBFZmJjw0Lxdzzcfs","reg",6,"fcBA","G2404",2.6,"E",2.1,"percent",0.5,-0.359161300875408,NA
"lky9gKMGZreLqNRfLQb0","reg",6,"fcAE","G1920",740302603,"D",550347492,"USD",189955111,-0.69253959652504,NA
"lky9gKMGZreLqNRfLQb0","reg",6,"fcAE","G2006",39.2,"D",38.6,"percent",0.600000000000001,-0.621285429277745,NA
"to0VIfIQSnpmoACV86zs","reg",6,"fcCB","G1472",2.4,"A",2.6,"percent",0.2,-0.286550826265978,NA
"to0VIfIQSnpmoACV86zs","reg",6,"fcCB","G1948",2250000,"A",2126085,"count",123915,-1.41454301898408,NA
"cU37HwPJT7ClWoOdeIB0","reg",6,"fcDC","C1039",50,"B",4.23,"percent",45.77,5,NA
"cU37HwPJT7ClWoOdeIB0","reg",6,"fcDC","G2063",75,"B",8986,"count",8911,3.0351977808611,NA
"i1mClzOboBJFQXyYZcX9","reg",6,"fcCB","G1472",2.8,"A",2.6,"percent",0.2,-0.28655082626598,NA
"i1mClzOboBJFQXyYZcX9","reg",6,"fcCB","G1948",2200600,"A",2126085,"count",74515,-1.56672075793579,NA
"4yvivHyWLfFpSdW1qGZu","reg",6,"fcBA","G2404",2.3,"E",2.1,"percent",0.2,-0.598028313440838,NA
"jwrZAchUJllqwC4lOtJw","reg",6,"fcBA","G2404",2.5,"E",2.1,"percent",0.4,-0.438783638397218,NA
"zPdJNnMEELaOlKvgj0xS","reg",6,"fcED","C47",105,"C",104,"count",1,-1.03676964264073,NA
"zPdJNnMEELaOlKvgj0xS","reg",6,"fcED","M7949",12.5,"C",12.116,"million km2",0.384,-0.434888341649898,NA
"G47T4t0ounnVKcpS9K7W","reg",6,"fcDC","C1039",18,"B",4.23,"percent",13.77,0.964899234390496,NA
"G47T4t0ounnVKcpS9K7W","reg",6,"fcDC","G2063",11500,"B",8986,"count",2514,-0.168147496928332,NA
"0GHoG2xHG1S8ObKb5WSx","reg",6,"fcAE","G1920",3.15e+08,"D",550347492,"USD",235347492,-0.468252491420498,NA
"0GHoG2xHG1S8ObKb5WSx","reg",6,"fcAE","G2006",39,"D",38.6,"percent",0.399999999999999,-0.699803215622304,NA
"RiL2bfbAKYkgUCWcsplG","reg",6,"fcBA","G2404",2.4,"E",2.1,"percent",0.3,-0.518405975919028,NA
"UTbnbzpfIOZKctb8UqP1","reg",6,"fcAE","G1920",7e+07,"D",550347492,"USD",480347492,0.742310592957318,NA
"UTbnbzpfIOZKctb8UqP1","reg",6,"fcAE","G2006",50,"D",38.6,"percent",11.4,3.61867503332839,NA
"qLd8F9TWaTwM4TqGeHyu","reg",6,"fcED","C47",90,"C",104,"count",14,-0.566518471020906,NA
"qLd8F9TWaTwM4TqGeHyu","reg",6,"fcED","M7949",12.2,"C",12.116,"million km2",0.0839999999999996,-0.702114081811382,NA
"zYr2MIonXqQnDBkZokiz","reg",6,"fcCB","G1472",3.4,"A",2.6,"percent",0.8,2.34039896202938,NA
"zYr2MIonXqQnDBkZokiz","reg",6,"fcCB","G1948",2800000,"A",2126085,"count",673915,0.279743548292077,NA
"S5dPr9tUNgO37d0wEWm4","reg",6,"fcAE","G1920",7.75e+08,"D",550347492,"USD",224652508,-0.521097196801769,NA
"S5dPr9tUNgO37d0wEWm4","reg",6,"fcAE","G2006",40,"D",38.6,"percent",1.4,-0.307214283899513,NA
"jRgId2AbQkaa6UHly2aN","reg",6,"fcAE","G1920",9500000,"D",550347492,"USD",540847492,1.04124555869143,NA
"jRgId2AbQkaa6UHly2aN","reg",6,"fcAE","G2006",35,"D",38.6,"percent",3.6,0.556481365890628,NA
"cUamoVQNHYnryVfwEH5q","reg",6,"fcBA","G2404",5.5,"E",2.1,"percent",3.4,1.94988648725708,NA
"ytBjfH91cVXBRI8fKxDi","reg",6,"fcBA","G2404",2.2,"E",2.1,"percent",0.1,-0.677650650962648,NA
"oO4EVyNmcCaw95OzZ81f","reg",6,"fcCB","G1472",2.1,"A",2.6,"percent",0.5,1.0269240678817,NA
"oO4EVyNmcCaw95OzZ81f","reg",6,"fcCB","G1948",2750000,"A",2126085,"count",623915,0.125717496721517,NA
"WTOZDrMMdj1ghr0X9wTI","reg",6,"fcCB","G1472",3,"A",2.6,"percent",0.4,0.589099103165806,NA
"WTOZDrMMdj1ghr0X9wTI","reg",6,"fcCB","G1948",800,"A",2126085,"count",2125285,4.75071935765135,NA
"Q5v7vEQrx6bW7SNYTjUD","reg",6,"fcAE","G1920",8e+07,"D",550347492,"USD",470347492,0.692899854819448,NA
"Q5v7vEQrx6bW7SNYTjUD","reg",6,"fcAE","G2006",39,"D",38.6,"percent",0.399999999999999,-0.699803215622304,NA
"Ewp3WFDEQVhQx6UMUAiN","reg",6,"fcAE","G1920",1.5e+07,"D",550347492,"USD",535347492,1.0140696527156,NA
"Ewp3WFDEQVhQx6UMUAiN","reg",6,"fcAE","G2006",40,"D",38.6,"percent",1.4,-0.307214283899513,NA
"XDOPO1uoLt19UpVvxQMU","reg",6,"fcBA","G2404",2.5,"E",2.1,"percent",0.4,-0.438783638397218,NA
"GoEd9Sf53GRx8ffiYeJA","reg",6,"fcED","C47",20,"C",104,"count",84,1.96560322231662,NA
"GoEd9Sf53GRx8ffiYeJA","reg",6,"fcED","M7949",12.5,"C",12.116,"million km2",0.384,-0.434888341649898,NA
"9pEwavS3W13KgQTb81Oi","reg",6,"fcAE","G1920",7.85e+08,"D",550347492,"USD",234652508,-0.471686458663899,NA
"9pEwavS3W13KgQTb81Oi","reg",6,"fcAE","G2006",33,"D",38.6,"percent",5.6,1.34165922933621,NA
"JLnGgJO2Ms84Cyk7fRai","reg",6,"fcCB","G1472",2.4,"A",2.6,"percent",0.2,-0.286550826265978,NA
"JLnGgJO2Ms84Cyk7fRai","reg",6,"fcCB","G1948",2951000,"A",2126085,"count",824915,0.744902224035167,NA
"4oaDoopwxTfQsZjfqWCG","reg",6,"fcDC","C1039",8,"B",4.23,"percent",3.77,-0.320988302613035,NA
"4oaDoopwxTfQsZjfqWCG","reg",6,"fcDC","G2063",6500,"B",8986,"count",2486,-0.182168704959926,NA
"sPOsOxzbf57Cpl4JzYRp","reg",6,"fcAE","G1920",8e+08,"D",550347492,"USD",249652508,-0.397570351457094,NA
"sPOsOxzbf57Cpl4JzYRp","reg",6,"fcAE","G2006",37.5,"D",38.6,"percent",1.1,-0.42499096341635,NA
"XGaVXviFC59TLyx7AKLq","reg",6,"fcDC","C1039",62,"B",4.23,"percent",57.77,5,NA
"XGaVXviFC59TLyx7AKLq","reg",6,"fcDC","G2063",5921,"B",8986,"count",3065,0.107769846836241,NA
"KVdaeOj3Eyn3hnPNiffK","reg",6,"fcCB","G1472",2.4,"A",2.6,"percent",0.2,-0.286550826265978,NA
"KVdaeOj3Eyn3hnPNiffK","reg",6,"fcCB","G1948",2500000,"A",2126085,"count",373915,-0.644412761131282,NA
"gYlhCVSj5pa1VFbFdicj","reg",6,"fcDC","C1039",8,"B",4.23,"percent",3.77,-0.320988302613035,NA
"gYlhCVSj5pa1VFbFdicj","reg",6,"fcDC","G2063",1200,"B",8986,"count",7786,2.47184567244885,NA
"Lln9o6Ma46KYfVigvXR8","reg",6,"fcCB","G1472",3.75,"A",2.6,"percent",1.15,3.872786338535,NA
"Lln9o6Ma46KYfVigvXR8","reg",6,"fcCB","G1948",2828515,"A",2126085,"count",702430,0.367584605502767,NA
"PHhwWi1zxc7KS7rrgWg9","reg",6,"fcED","C47",99,"C",104,"count",5,-0.892076974450017,NA
"PHhwWi1zxc7KS7rrgWg9","reg",6,"fcED","M7949",13.2,"C",12.116,"million km2",1.084,0.188638385393563,NA
"UQJfChjDGbHBK9ydZuBL","reg",6,"fcBA","G2404",2.5,"E",2.1,"percent",0.4,-0.438783638397218,NA
"V1xdoWDG7JrNH3V0yjyU","reg",6,"fcAE","G1920",8.5e+08,"D",550347492,"USD",299652508,-0.150516660767743,NA
"V1xdoWDG7JrNH3V0yjyU","reg",6,"fcAE","G2006",37.5,"D",38.6,"percent",1.1,-0.42499096341635,NA
"Y2lFlepXHqWUFbEKCNwq","reg",6,"fcAE","G1920",7e+08,"D",550347492,"USD",149652508,-0.891677732835794,NA
"Y2lFlepXHqWUFbEKCNwq","reg",6,"fcAE","G2006",37,"D",38.6,"percent",1.6,-0.228696497554954,NA
"TKO2Alhu9oJQR8IzF5eI","reg",6,"fcDC","C1039",50,"B",4.23,"percent",45.77,5,NA
"TKO2Alhu9oJQR8IzF5eI","reg",6,"fcDC","G2063",5850,"B",8986,"count",3136,0.143323624344925,NA
"VsGtKomxWScMg5NWV7la","reg",6,"fcED","C47",105,"C",104,"count",1,-1.03676964264073,NA
"VsGtKomxWScMg5NWV7la","reg",6,"fcED","M7949",12.4,"C",12.116,"million km2",0.284000000000001,-0.523963588370392,NA
"z6Lh4IOHDaSwgJPnXM9y","reg",6,"fcAE","G1920",7.9e+08,"D",550347492,"USD",239652508,-0.446981089594964,NA
"z6Lh4IOHDaSwgJPnXM9y","reg",6,"fcAE","G2006",38.5,"D",38.6,"percent",0.100000000000001,-0.81757989513914,NA
"QXS83CXvmp6zYnsLAuuG","reg",6,"fcAE","G1920",7.75e+08,"D",550347492,"USD",224652508,-0.521097196801769,NA
"QXS83CXvmp6zYnsLAuuG","reg",6,"fcAE","G2006",39,"D",38.6,"percent",0.399999999999999,-0.699803215622304,NA
"FCnbdviPzU6P89xbfmi6","reg",6,"fcDC","C1039",5,"B",4.23,"percent",0.77,-0.706754563714095,NA
"FCnbdviPzU6P89xbfmi6","reg",6,"fcDC","G2063",5900,"B",8986,"count",3086,0.118285752859936,NA
"E3hK4Etw5ylsn1SsXH8S","reg",6,"fcCB","G1472",3.1,"A",2.6,"percent",0.5,1.0269240678817,NA
"E3hK4Etw5ylsn1SsXH8S","reg",6,"fcCB","G1948",2564153,"A",2126085,"count",438068,-0.44678809540316,NA
"j3wPPP2j4S3VgnpmBFvH","reg",6,"fcBA","G2404",83,"E",2.1,"percent",80.9,5,NA
"s16ztfeT6kdUIE27AFTD","reg",6,"fcCB","G1472",2.5,"A",2.6,"percent",0.1,-0.724375790981872,NA
"s16ztfeT6kdUIE27AFTD","reg",6,"fcCB","G1948",2500000,"A",2126085,"count",373915,-0.644412761131282,NA
"d89URw7prNWQ2tYiyNE6","reg",6,"fcBA","G2404",2,"E",2.1,"percent",0.1,-0.677650650962648,NA
"zlPLQKWkCJ5fswxeAIsi","reg",6,"fcED","C47",110,"C",104,"count",6,-0.855903807402338,NA
"zlPLQKWkCJ5fswxeAIsi","reg",6,"fcED","M7949",12.11,"C",12.116,"million km2",0.00600000000000023,-0.771592774253367,NA
"713sXb02mkrHAlE48iCz","reg",6,"fcED","C47",82,"C",104,"count",22,-0.277133134639475,NA
"713sXb02mkrHAlE48iCz","reg",6,"fcED","M7949",13,"C",12.116,"million km2",0.884,0.0104878919525744,NA
"64RVc86LLeI6qccFOAs0","reg",6,"fcCB","G1472",2.1,"A",2.6,"percent",0.5,1.0269240678817,NA
"64RVc86LLeI6qccFOAs0","reg",6,"fcCB","G1948",2e+06,"A",2126085,"count",126085,-1.40785828834592,NA
"LGc1FR04HUEsBPr46ymO","reg",6,"fcCB","G1472",2.5,"A",2.6,"percent",0.1,-0.724375790981872,NA
"LGc1FR04HUEsBPr46ymO","reg",6,"fcCB","G1948",2900000,"A",2126085,"count",773915,0.587795651433196,NA
"B4CiC8xT1jfHRpXt5XKT","reg",6,"fcBA","G2404",2.3,"E",2.1,"percent",0.2,-0.598028313440838,NA
"ZusQXxCm3jbGtP0NYMhF","reg",6,"fcCB","G1472",1.75,"A",2.6,"percent",0.85,2.55931144438733,NA
"ZusQXxCm3jbGtP0NYMhF","reg",6,"fcCB","G1948",2450000,"A",2126085,"count",323915,-0.798438812701842,NA
"8FYM23YbIrj3Ofx7LMoo","reg",6,"fcDC","C1039",7,"B",4.23,"percent",2.77,-0.449577056313388,NA
"8FYM23YbIrj3Ofx7LMoo","reg",6,"fcDC","G2063",9900,"B",8986,"count",914,-0.969359384447964,NA
"0ZYsHN4CfauJs75YWXmE","sup",6,"fcAE","G1920",8.25e+08,"D",550347492,"USD",274652508,-0.0469827857020086,-0.274043506112419
"0ZYsHN4CfauJs75YWXmE","sup",6,"fcAE","G2006",39,"D",38.6,"percent",0.399999999999999,-0.461880666406379,-0.699803215622304
"1EicOlsQbZR2weQYUSE4","reg",6,"fcDC","C1039",4.2,"B",4.23,"percent",0.0300000000000002,-0.801910241452356,NA
"1EicOlsQbZR2weQYUSE4","reg",6,"fcDC","G2063",8000,"B",8986,"count",986,-0.93330484950958,NA
"jI8rOnEGaJSjTVGKc7CZ","reg",6,"fcBA","G2404",2.5,"E",2.1,"percent",0.4,-0.438783638397218,NA
"S3ozFIIRmmWlk0ykAaHv","sup",6,"fcCB","G1472",2.25,"A",2.6,"percent",0.35,0.816598872600194,0.370186620807861
"S3ozFIIRmmWlk0ykAaHv","sup",6,"fcCB","G1948",2475000,"A",2126085,"count",348915,-0.234289337764987,-0.721425786916562
"hgZ7ff2tPIwqFV7t8lq0","reg",6,"fcAE","G1920",9.6e+08,"D",550347492,"USD",409652508,0.393001458748827,NA
"hgZ7ff2tPIwqFV7t8lq0","reg",6,"fcAE","G2006",37,"D",38.6,"percent",1.6,-0.228696497554954,NA
"3tTUMdxsjmc5L6TurNVG","reg",6,"fcCB","G1472",2.6,"A",2.6,"percent",0,-1.16220075569776,NA
"3tTUMdxsjmc5L6TurNVG","reg",6,"fcCB","G1948",2477000,"A",2126085,"count",350915,-0.71526474485374,NA
"kpyj8IFrc4680DypKKjT","reg",6,"fcAE","G1920",3656000,"D",550347492,"USD",546691492,1.0701211940592,NA
"kpyj8IFrc4680DypKKjT","reg",6,"fcAE","G2006",40,"D",38.6,"percent",1.4,-0.307214283899513,NA
"NEzK3RrTXr3H711C5ner","reg",6,"fcDC","C1039",8,"B",4.23,"percent",3.77,-0.320988302613035,NA
"NEzK3RrTXr3H711C5ner","reg",6,"fcDC","G2063",3850,"B",8986,"count",5136,1.14483848374446,NA
"KofgQTwOEWPBY5YSx1Dy","reg",6,"fcDC","C1039",9,"B",4.23,"percent",4.77,-0.192399548912682,NA
"KofgQTwOEWPBY5YSx1Dy","reg",6,"fcDC","G2063",5400,"B",8986,"count",3586,0.368664467709821,NA
"uQRpUbhzyEcG4FbBbFXW","reg",6,"fcDC","C1039",10,"B",4.23,"percent",5.77,-0.0638107952123291,NA
"uQRpUbhzyEcG4FbBbFXW","reg",6,"fcDC","G2063",5300,"B",8986,"count",3686,0.418740210679798,NA
"N8mhQdi0Ckv2LWNLk81f","reg",6,"fcBA","G2404",90,"E",2.1,"percent",87.9,5,NA
"fRYcCiEcUwRJIA0mQ2o7","reg",6,"fcDC","C1039",15,"B",4.23,"percent",10.77,0.579132973289436,NA
"fRYcCiEcUwRJIA0mQ2o7","reg",6,"fcDC","G2063",4600,"B",8986,"count",4386,0.769270411469637,NA
"4GjaGS0tN2RXrJjOn8AT","reg",6,"fcAE","G1920",770000,"D",550347492,"USD",549577492,1.08438113308579,NA
"4GjaGS0tN2RXrJjOn8AT","reg",6,"fcAE","G2006",37,"D",38.6,"percent",1.6,-0.228696497554954,NA
"CtPuhMjKdihqEsXucpww","reg",6,"fcED","C47",120,"C",104,"count",16,-0.494172136925549,NA
"CtPuhMjKdihqEsXucpww","reg",6,"fcED","M7949",12.63,"C",12.116,"million km2",0.514000000000001,-0.319090520913254,NA
"mBdoKoU3XJ9aSYehlcvO","reg",6,"fcAE","G1920",6.5e+08,"D",550347492,"USD",99652508,-1.13873142352514,NA
"mBdoKoU3XJ9aSYehlcvO","reg",6,"fcAE","G2006",30,"D",38.6,"percent",8.6,2.51942602450458,NA
"7g48cSLs8jYPIKalXiUZ","reg",6,"fcDC","C1039",56,"B",4.23,"percent",51.77,5,NA
"7g48cSLs8jYPIKalXiUZ","reg",6,"fcDC","G2063",10900,"B",8986,"count",1914,-0.468601954748194,NA
"6k3jgmlRSTqrodJ0jwAs","reg",6,"fcED","C47",12,"C",104,"count",92,2.25498855869805,NA
"6k3jgmlRSTqrodJ0jwAs","reg",6,"fcED","M7949",12,"C",12.116,"million km2",0.116,-0.673610002860824,NA
"jWVRSGBb26oZsTvK62ck","reg",6,"fcED","C47",110,"C",104,"count",6,-0.855903807402338,NA
"jWVRSGBb26oZsTvK62ck","reg",6,"fcED","M7949",12.2,"C",12.116,"million km2",0.0839999999999996,-0.702114081811382,NA
"A8SHBz2S8Ui095L35Wjh","reg",6,"fcDC","C1039",3,"B",4.23,"percent",1.23,-0.647603737011932,NA
"A8SHBz2S8Ui095L35Wjh","reg",6,"fcDC","G2063",43,"B",8986,"count",8943,3.05122201861149,NA
"FyQk8RCQanKuLqIoDMwE","reg",6,"fcDC","C1039",7.5,"B",4.23,"percent",3.27,-0.385282679463212,NA
"FyQk8RCQanKuLqIoDMwE","reg",6,"fcDC","G2063",6250,"B",8986,"count",2736,-0.0569793475349832,NA
"Qe1hbaEgCL8s4t6r0K9h","reg",6,"fcED","C47",131,"C",104,"count",27,-0.0962672994010809,NA
"Qe1hbaEgCL8s4t6r0K9h","reg",6,"fcED","M7949",12.5,"C",12.116,"million km2",0.384,-0.434888341649898,NA
"SwYoV379LawGLD0kqFcx","reg",6,"fcBA","G2404",2.7,"E",2.1,"percent",0.6,-0.279538963353598,NA
"Z8vYqlN7AZH1XOE9fVW9","reg",6,"fcBA","G2404",2.8,"E",2.1,"percent",0.7,-0.199916625831788,NA
"mfB7GR4DFHz7xsbRfA2k","reg",6,"fcAE","G1920",8e+08,"D",550347492,"USD",249652508,-0.397570351457094,NA
"mfB7GR4DFHz7xsbRfA2k","reg",6,"fcAE","G2006",38,"D",38.6,"percent",0.600000000000001,-0.621285429277745,NA
"phTExIqqB9r4Eh0C3BfQ","reg",6,"fcCB","G1472",2.4,"A",2.6,"percent",0.2,-0.286550826265978,NA
"phTExIqqB9r4Eh0C3BfQ","reg",6,"fcCB","G1948",2675000,"A",2126085,"count",548915,-0.105321580634323,NA
"WgRfEmiRKt0bi4Pa8GXf","reg",6,"fcED","C47",53,"C",104,"count",51,0.771888709743213,NA
"WgRfEmiRKt0bi4Pa8GXf","reg",6,"fcED","M7949",11.63,"C",12.116,"million km2",0.485999999999999,-0.344031589994995,NA
"TzFZOXZnhIQE8OWTcMXv","reg",6,"fcED","C47",140,"C",104,"count",36,0.229291204028029,NA
"TzFZOXZnhIQE8OWTcMXv","reg",6,"fcED","M7949",-1.4,"C",12.116,"million km2",13.516,5,NA
"djnf7XA2hqEFdcudafsh","reg",6,"fcBA","G2404",2.2,"E",2.1,"percent",0.1,-0.677650650962648,NA
"h4uUfeR4zbcyISP04L14","reg",6,"fcCB","G1472",2.35,"A",2.6,"percent",0.25,-0.0676383439080326,NA
"h4uUfeR4zbcyISP04L14","reg",6,"fcCB","G1948",2750000,"A",2126085,"count",623915,0.125717496721517,NA
"xdOeNeTdzkNmKBziTnrb","reg",6,"fcCB","G1472",2.7,"A",2.6,"percent",0.1,-0.724375790981872,NA
"xdOeNeTdzkNmKBziTnrb","reg",6,"fcCB","G1948",2800000,"A",2126085,"count",673915,0.279743548292077,NA
"pHDREaIfWQRfSoDuPjmq","reg",6,"fcCB","G1472",2.7,"A",2.6,"percent",0.1,-0.724375790981872,NA
"pHDREaIfWQRfSoDuPjmq","reg",6,"fcCB","G1948",2666666,"A",2126085,"count",540581,-0.130994642910104,NA
"cfRej3asg91cIUhItulY","reg",6,"fcAE","G1920",7.9e+08,"D",550347492,"USD",239652508,-0.446981089594964,NA
"cfRej3asg91cIUhItulY","reg",6,"fcAE","G2006",39,"D",38.6,"percent",0.399999999999999,-0.699803215622304,NA
"SJdYRJAFtFnPuPXeDtZ9","reg",6,"fcED","C47",65,"C",104,"count",39,0.337810705171066,NA
"SJdYRJAFtFnPuPXeDtZ9","reg",6,"fcED","M7949",12.421,"C",12.116,"million km2",0.305,-0.505257786559089,NA
"FuGtirjyvrzCpC7neCJH","reg",6,"fcBA","G2404",2.3,"E",2.1,"percent",0.2,-0.598028313440838,NA
"ycyAacT3fNqaHh1KK9dT","reg",6,"fcAE","G1920",536244640,"D",550347492,"USD",14102852,-1.56143858856523,NA
"ycyAacT3fNqaHh1KK9dT","reg",6,"fcAE","G2006",39.1,"D",38.6,"percent",0.5,-0.660544322450025,NA
"xSvzfB9wIjnw2QuEb9Ba","reg",6,"fcCB","G1472",2.5,"A",2.6,"percent",0.1,-0.724375790981872,NA
"xSvzfB9wIjnw2QuEb9Ba","reg",6,"fcCB","G1948",2729801,"A",2126085,"count",603716,0.0634940524080421,NA
"d7pCGcyjbWTZyaOtM2w1","reg",6,"fcED","C47",68,"C",104,"count",36,0.229291204028029,NA
"d7pCGcyjbWTZyaOtM2w1","reg",6,"fcED","M7949",13,"C",12.116,"million km2",0.884,0.0104878919525744,NA
"2iVCvt2uDG7ilHZmkqP2","reg",6,"fcBA","G2404",4.3,"E",2.1,"percent",2.2,0.994418436995363,NA
"R6U0YqqdHfgqkWkuCagF","reg",6,"fcED","C47",41,"C",104,"count",63,1.20596671431536,NA
